0FLOW THROUGH A HEATED PIPE











0               INLET FLUID VELOCITY                       =      .200E+01
0               REYNOLDS NUMBER                            =      .251E+04
0               FLUID DENSITY                              =      .116E+01
0               LAMINAR VISCOSITY                          =      .185E-04
0ITER   I-----ABSOLUTE RESIDUAL SOURCE SUM          S------I   I----FIELD VALUES AT MONITORING LOCATION            ( 5, 5)--------I
  NO.   UMOM      VMOM      MASS      ENER      TKIN      DISP          U         V         P         T         K         D

0150     1.356E-02 9.734E-02 2.315E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0151     1.317E-02 1.197E-01 2.894E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0152     9.863E-03 9.532E-02 2.292E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0153     8.988E-03 9.586E-02 2.356E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0154     1.140E-02 8.409E-02 2.058E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0155     9.049E-03 8.967E-02 2.249E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0156     1.226E-02 9.464E-02 2.246E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0157     1.008E-02 1.021E-01 2.420E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0158     1.104E-02 9.270E-02 2.177E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0159     1.180E-02 1.198E-01 3.107E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 160
0160     1.065E-02 1.013E-01 2.524E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0161     1.022E-02 1.114E-01 2.686E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0162     8.951E-03 6.562E-02 1.460E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0163     8.259E-03 5.851E-02 1.294E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0164     1.069E-02 5.559E-02 1.202E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0165     8.455E-03 6.786E-02 1.541E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0166     1.162E-02 7.342E-02 1.698E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0167     1.146E-02 9.797E-02 2.339E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0168     1.212E-02 7.512E-02 1.699E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0169     1.223E-02 7.618E-02 1.773E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0170     1.169E-02 9.531E-02 2.320E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0171     1.137E-02 8.242E-02 1.935E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0172     1.004E-02 6.905E-02 1.529E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0173     8.211E-03 8.127E-02 2.010E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0174     8.513E-03 4.022E-02 8.445E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0175     9.199E-03 6.579E-02 1.608E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0176     9.127E-03 5.668E-02 1.275E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0177     1.425E-02 5.331E-02 1.210E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0178     1.372E-02 4.941E-02 1.087E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0179     8.771E-03 5.539E-02 1.296E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 180
0180     7.673E-03 5.370E-02 1.162E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0181     9.141E-03 6.163E-02 1.405E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0182     9.890E-03 4.110E-02 7.696E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0183     1.241E-02 4.916E-02 1.037E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0184     1.145E-02 1.839E-02 1.712E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0185     1.342E-02 2.837E-02 4.938E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0186     1.225E-02 3.619E-02 6.644E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0187     1.093E-02 5.534E-02 1.174E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0188     9.482E-03 4.677E-02 9.609E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0189     1.021E-02 4.396E-02 9.072E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0190     9.172E-03 3.998E-02 7.581E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0191     1.085E-02 5.332E-02 1.177E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0192     1.123E-02 7.165E-02 2.394E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0193     1.020E-02 6.890E-02 1.702E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0194     9.413E-03 7.003E-02 1.656E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0195     1.050E-02 6.682E-02 1.581E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0196     1.058E-02 8.507E-02 2.135E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0197     1.173E-02 9.281E-02 2.506E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0198     1.258E-02 7.617E-02 1.815E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0199     1.022E-02 5.435E-02 1.262E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 200
0200     9.053E-03 4.539E-02 1.012E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0ITER   I-----ABSOLUTE RESIDUAL SOURCE SUM          S------I   I----FIELD VALUES AT MONITORING LOCATION            ( 5, 5)--------I
  NO.   UMOM      VMOM      MASS      ENER      TKIN      DISP          U         V         P         T         K         D

0201     1.014E-02 5.020E-02 1.164E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0202     1.032E-02 5.669E-02 1.373E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0203     1.215E-02 8.136E-02 2.068E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0204     1.177E-02 9.825E-02 3.168E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0205     1.087E-02 9.281E-02 2.497E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0206     1.003E-02 5.912E-02 1.366E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0207     1.132E-02 6.651E-02 1.587E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0208     1.045E-02 5.101E-02 1.164E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0209     1.075E-02 7.886E-02 2.543E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0210     9.367E-03 7.734E-02 2.482E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0211     1.236E-02 1.050E-01 3.319E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0212     1.325E-02 1.089E-01 2.765E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0213     1.277E-02 1.113E-01 2.808E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0214     1.410E-02 1.021E-01 2.402E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0215     1.065E-02 1.111E-01 2.888E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0216     1.123E-02 1.248E-01 4.101E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.657E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0217     1.009E-02 1.070E-01 3.969E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0218     1.233E-02 1.155E-01 3.645E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0219     1.089E-02 1.561E-01 4.144E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 220
0220     1.202E-02 1.135E-01 2.832E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0221     1.017E-02 1.291E-01 3.282E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0222     8.960E-03 1.013E-01 2.634E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0223     1.130E-02 1.114E-01 3.541E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0224     9.735E-03 6.822E-02 1.693E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0225     1.098E-02 1.000E-01 2.569E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0226     9.801E-03 1.104E-01 2.913E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0227     8.929E-03 1.229E-01 3.233E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0228     1.097E-02 1.446E-01 3.953E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0229     8.790E-03 1.240E-01 3.388E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0230     9.478E-03 1.315E-01 3.602E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0231     9.180E-03 1.541E-01 4.229E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0232     1.147E-02 1.423E-01 3.774E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0233     1.093E-02 1.437E-01 3.819E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0234     1.087E-02 9.411E-02 2.444E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0235     9.059E-03 8.449E-02 2.821E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0236     9.920E-03 3.916E-02 7.647E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0237     1.093E-02 7.090E-02 1.724E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0238     1.193E-02 6.769E-02 1.590E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0239     1.479E-02 8.647E-02 2.078E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 240
0240     9.840E-03 5.051E-02 1.058E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0241     8.175E-03 4.704E-02 1.014E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0242     8.245E-03 3.191E-02 5.441E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0243     1.227E-02 3.667E-02 7.244E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0244     1.208E-02 3.840E-02 7.177E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0245     1.160E-02 5.716E-02 1.328E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0246     1.153E-02 5.217E-02 1.191E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0247     1.155E-02 7.575E-02 2.452E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0248     1.073E-02 8.894E-02 2.952E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.660E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0249     1.213E-02 1.293E-01 4.128E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0250     1.118E-02 9.006E-02 2.421E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.660E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0251     1.378E-02 1.205E-01 3.198E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0252     1.121E-02 1.540E-01 3.944E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0253     1.059E-02 1.426E-01 3.734E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0254     8.702E-03 1.211E-01 3.033E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0255     1.067E-02 1.208E-01 3.052E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0256     1.017E-02 1.236E-01 2.961E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0257     1.076E-02 1.363E-01 3.481E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0258     1.022E-02 1.497E-01 3.755E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0259     8.804E-03 1.104E-01 2.820E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 260
0260     1.009E-02 7.865E-02 1.784E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0261     1.264E-02 1.216E-01 3.019E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0262     1.211E-02 1.274E-01 3.307E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0263     1.157E-02 1.477E-01 4.037E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0264     1.142E-02 1.101E-01 4.772E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0265     1.023E-02 1.166E-01 4.336E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0266     1.075E-02 1.207E-01 3.594E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0267     1.052E-02 1.343E-01 3.973E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0268     1.247E-02 1.453E-01 4.444E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0269     1.089E-02 1.707E-01 4.664E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0270     9.566E-03 1.469E-01 3.777E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0271     9.993E-03 1.053E-01 2.674E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0272     9.907E-03 9.621E-02 2.422E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0273     1.342E-02 1.298E-01 3.186E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0274     1.248E-02 1.211E-01 2.973E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0275     1.051E-02 1.426E-01 4.102E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0276     9.391E-03 1.051E-01 2.473E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0277     1.031E-02 9.385E-02 2.283E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0278     1.272E-02 1.030E-01 3.112E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0279     1.111E-02 1.032E-01 2.603E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 280
0280     1.093E-02 9.096E-02 2.304E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0281     1.309E-02 1.060E-01 2.616E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0282     1.259E-02 7.647E-02 1.807E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0283     9.694E-03 7.921E-02 1.914E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0284     1.007E-02 6.880E-02 1.647E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0285     8.483E-03 7.410E-02 1.833E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0286     1.114E-02 8.164E-02 2.723E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0287     9.044E-03 1.073E-01 3.471E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0288     1.012E-02 9.089E-02 2.438E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0289     1.155E-02 8.553E-02 2.136E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0290     1.140E-02 1.046E-01 2.607E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0291     9.405E-03 1.271E-01 3.211E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0292     9.791E-03 1.382E-01 3.308E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0293     1.095E-02 1.250E-01 3.224E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0294     1.152E-02 8.848E-02 2.089E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0295     1.079E-02 1.209E-01 3.647E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0296     1.110E-02 1.011E-01 2.496E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0297     1.007E-02 9.177E-02 2.312E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0298     8.145E-03 8.269E-02 1.946E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0299     9.517E-03 8.448E-02 2.062E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 300
0300     9.088E-03 7.746E-02 1.843E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0ITER   I-----ABSOLUTE RESIDUAL SOURCE SUM          S------I   I----FIELD VALUES AT MONITORING LOCATION            ( 5, 5)--------I
  NO.   UMOM      VMOM      MASS      ENER      TKIN      DISP          U         V         P         T         K         D

0301     1.138E-02 1.000E-01 2.402E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0302     1.127E-02 1.014E-01 2.519E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0303     1.155E-02 1.344E-01 3.619E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
